sep=,
"Time","Electrolyser Power (W)","Electrolyser Production Rate (%)","Hydrogen Flow Rate (NL/h)","Electrolyser Stack Voltage (V)","Electrolyser Stack Current (A)","Container PV Power (W)"
2024-07-10 14:21:55,256,100,0,0.153,0.0160,4334
2024-07-10 14:21:56,256,100,0,0.153,0.0100,4323
2024-07-10 14:21:57,256,100,0,0.154,0.0130,4316
2024-07-10 14:21:58,258,100,0,0.154,0.0180,4314
2024-07-10 14:21:59,258,100,0,0.153,0.0160,4316
2024-07-10 14:22:00,258,100,0,0.154,0.0200,4308
2024-07-10 14:22:01,258,100,0,0.155,0.0110,4313
2024-07-10 14:22:02,258,100,0,0.154,0.0150,4298
2024-07-10 14:22:03,259,100,0,0.153,0.0130,4303
2024-07-10 14:22:04,259,100,0,0.153,0.0110,4322
2024-07-10 14:22:05,259,100,0,0.152,0.00300,4337
2024-07-10 14:22:06,259,100,0,0.152,0.00700,4335
2024-07-10 14:22:07,259,100,0,0.153,0.0150,4344
2024-07-10 14:22:08,260,100,0,0.154,0.00500,4346
2024-07-10 14:22:09,260,100,0,0.153,0.0120,4350
2024-07-10 14:22:10,260,100,0,0.151,0.0120,4346
2024-07-10 14:22:11,260,100,0,0.154,0.0130,4362
2024-07-10 14:22:12,260,100,0,0.154,0.0110,4361
2024-07-10 14:22:13,261,100,0,0.153,0.0120,4369
2024-07-10 14:22:14,261,100,0,0.153,0.0130,4368
2024-07-10 14:22:15,261,100,0,0.154,0.0100,4364
2024-07-10 14:22:16,261,100,0,0.154,0.00900,4371
2024-07-10 14:22:17,261,100,0,0.155,0.00900,4416
2024-07-10 14:22:18,261,100,0,0.154,0.00500,4419
2024-07-10 14:22:19,261,100,0,0.155,0.00500,4366
2024-07-10 14:22:20,261,100,0,0.154,0.0120,4330
2024-07-10 14:22:21,261,100,0,0.154,0.0110,4415
2024-07-10 14:22:22,261,100,0,0.154,0.00600,4494
2024-07-10 14:22:23,261,100,0,0.154,0.00700,4528
2024-07-10 14:22:24,261,100,0,0.153,0.00600,4244
2024-07-10 14:22:25,261,100,0,0.155,0.00400,3480
2024-07-10 14:22:26,261,100,0,0.154,0.00600,2540
2024-07-10 14:22:27,261,78,0,0.154,0.0130,1865
2024-07-10 14:22:28,261,90,0,0.154,0.0130,2166
2024-07-10 14:22:29,261,83,0,0.154,0.0100,1986
2024-07-10 14:22:30,261,100,0,0.153,0.0100,2613
2024-07-10 14:22:31,261,100,0,0.155,0.00700,2795
2024-07-10 14:22:32,261,100,0,0.154,0.0120,2425
2024-07-10 14:22:33,261,100,0,0.155,0.0120,2425
2024-07-10 14:22:34,261,100,0,0.153,0.00600,2751
2024-07-10 14:22:35,261,100,0,0.152,0.0120,3041
2024-07-10 14:22:36,261,100,0,0.154,0.0140,3559
2024-07-10 14:22:37,261,100,0,0.154,0.00900,2997
2024-07-10 14:22:38,261,67,0,0.155,0.00800,1602
2024-07-10 14:22:39,261,60,0,0.155,0.0120,1215
2024-07-10 14:22:40,261,60,0,0.154,0.0130,1236
2024-07-10 14:22:41,261,60,0,0.155,0.0120,1180
2024-07-10 14:22:42,261,60,0,0.151,0.0110,1142
2024-07-10 14:22:43,261,60,0,0.155,0.0160,1145
2024-07-10 14:22:44,261,60,0,0.154,0.0120,1165
2024-07-10 14:22:45,261,60,0,0.155,0.0160,1235
2024-07-10 14:22:46,261,60,0,0.155,0.0170,1385
2024-07-10 14:22:47,261,60,0,0.155,0.00300,1258
2024-07-10 14:22:48,261,62,0,0.155,0.00900,1488
2024-07-10 14:22:49,261,85,0,0.154,0.0190,2042
2024-07-10 14:22:50,261,84,0,0.156,0.00400,2023
2024-07-10 14:22:51,261,92,0,0.155,0.0160,2197
2024-07-10 14:22:52,261,100,0,0.156,0.0140,2997
2024-07-10 14:22:53,460,100,0,0.154,0.00800,3037
2024-07-10 14:22:54,460,100,66.3,34.6,6.90,2412
2024-07-10 14:22:55,460,93,43.2,34.7,4.49,2229
2024-07-10 14:22:56,460,100,39.7,34.8,4.13,2601
2024-07-10 14:22:57,460,97,40.5,34.9,4.21,2328
2024-07-10 14:22:58,457,60,38.4,35.0,3.99,1404
2024-07-10 14:22:59,457,60,37.6,35.1,3.91,1256
2024-07-10 14:23:00,457,60,36.2,35.2,3.76,1233
2024-07-10 14:23:01,457,60,35.8,35.3,3.72,1215
2024-07-10 14:23:02,457,60,34.7,35.4,3.60,1192
2024-07-10 14:23:03,439,60,34.6,35.5,3.57,1169
2024-07-10 14:23:04,439,60,34.0,35.6,3.54,1161
2024-07-10 14:23:05,439,60,33.8,35.7,3.52,1156
2024-07-10 14:23:06,439,60,33.8,35.8,3.52,1166
2024-07-10 14:23:07,439,60,33.5,35.9,3.49,1166
2024-07-10 14:23:08,437,60,33.6,36.0,3.50,1185
2024-07-10 14:23:09,437,60,33.4,36.1,3.47,1202
2024-07-10 14:23:10,437,60,33.5,36.2,3.48,1231
2024-07-10 14:23:11,437,60,33.2,36.3,3.45,1269
2024-07-10 14:23:12,437,60,33.4,36.4,3.47,1326
2024-07-10 14:23:13,437,60,33.1,36.5,3.45,1347
2024-07-10 14:23:14,437,60,33.3,36.6,3.44,1431
2024-07-10 14:23:15,437,74,32.9,36.7,3.42,1768
2024-07-10 14:23:16,437,100,33.0,36.8,3.43,2623
2024-07-10 14:23:17,437,100,33.0,36.9,3.43,3360
2024-07-10 14:23:18,437,100,33.1,37.0,3.44,3616
2024-07-10 14:23:19,437,100,33.1,37.1,3.44,3616
2024-07-10 14:23:20,437,100,33.0,37.2,3.43,4421
2024-07-10 14:23:21,437,100,33.1,37.3,3.44,4435
2024-07-10 14:23:22,437,100,33.0,37.4,3.44,3803
2024-07-10 14:23:23,440,100,33.5,37.5,3.48,3932
2024-07-10 14:23:24,440,100,33.4,37.6,3.48,3579
2024-07-10 14:23:25,440,100,33.8,37.7,3.51,3866
2024-07-10 14:23:26,440,100,34.0,37.8,3.53,4325
2024-07-10 14:23:27,440,100,34.6,37.9,3.60,4479
2024-07-10 14:23:28,447,100,34.9,38.0,3.63,4458
2024-07-10 14:23:29,447,100,35.6,38.1,3.70,4450
2024-07-10 14:23:30,447,100,36.1,38.2,3.75,4444
2024-07-10 14:23:31,447,100,37.0,38.3,3.85,4456
2024-07-10 14:23:32,447,100,37.6,38.4,3.91,4455
2024-07-10 14:23:33,465,100,38.4,38.5,4.00,4436
2024-07-10 14:23:34,465,100,39.4,38.6,4.14,4443
2024-07-10 14:23:35,465,100,40.4,38.7,4.20,4434
2024-07-10 14:23:36,465,100,41.9,38.8,4.36,4438
2024-07-10 14:23:37,465,100,42.6,38.8,4.43,4417
2024-07-10 14:23:38,492,100,44.3,39.0,4.61,4419
2024-07-10 14:23:39,492,100,45.1,39.1,4.69,4412
2024-07-10 14:23:40,492,100,46.7,39.2,4.86,4410
2024-07-10 14:23:41,492,100,47.8,39.3,4.97,4410
2024-07-10 14:23:42,492,100,49.5,39.4,5.15,4401
2024-07-10 14:23:43,527,100,50.7,39.4,5.27,4400
2024-07-10 14:23:44,527,100,52.3,39.6,5.44,4405
2024-07-10 14:23:45,527,100,53.7,39.7,5.58,4411
2024-07-10 14:23:46,527,100,55.5,39.7,5.77,4401
2024-07-10 14:23:47,527,100,56.8,39.8,5.91,4409
2024-07-10 14:23:48,551,100,57.1,39.8,5.94,4411
2024-07-10 14:23:49,551,100,57.9,39.8,6.02,4426
2024-07-10 14:23:50,551,100,58.3,39.8,6.06,4427
2024-07-10 14:23:51,551,100,59.1,39.8,6.15,4114
2024-07-10 14:23:52,551,60,59.5,39.8,6.19,1296
2024-07-10 14:23:53,566,60,60.5,39.8,6.29,1328
2024-07-10 14:23:54,566,60,61.1,39.9,6.35,1130
2024-07-10 14:23:55,566,60,62.2,39.9,6.47,1038
2024-07-10 14:23:56,566,60,62.6,39.9,6.56,965
2024-07-10 14:23:57,566,60,63.6,39.9,6.61,916
2024-07-10 14:23:58,584,60,64.5,39.9,6.70,909
2024-07-10 14:23:59,584,60,65,39.9,6.76,903
2024-07-10 14:24:00,584,60,66.1,39.9,6.87,887
2024-07-10 14:24:01,584,60,66.6,39.9,6.92,878
2024-07-10 14:24:02,584,60,67.9,39.9,7.06,890
2024-07-10 14:24:03,603,60,68.6,39.9,7.13,880
2024-07-10 14:24:04,603,60,69.5,39.9,7.22,894
2024-07-10 14:24:05,603,60,69.8,39.9,7.26,892
2024-07-10 14:24:06,603,60,71.0,39.9,7.38,892
2024-07-10 14:24:07,603,60,72.1,39.9,7.50,878
2024-07-10 14:24:08,621,60,72.6,39.9,7.55,888
2024-07-10 14:24:09,621,60,73.7,39.9,7.66,888
2024-07-10 14:24:10,621,60,74.4,39.9,7.73,890
2024-07-10 14:24:11,621,60,75.5,39.9,7.85,898
2024-07-10 14:24:12,621,60,76.0,39.9,7.90,916
2024-07-10 14:24:13,640,60,77.3,39.9,8.04,923
2024-07-10 14:24:14,640,60,77.9,39.9,8.10,930
2024-07-10 14:24:15,640,60,79.0,39.9,8.21,941
2024-07-10 14:24:16,640,60,79.5,39.9,8.27,944
2024-07-10 14:24:17,640,60,80.5,39.9,8.37,962
2024-07-10 14:24:18,652,60,81.8,40.0,8.51,979
2024-07-10 14:24:19,652,60,82.3,40.0,8.56,991
2024-07-10 14:24:20,652,60,83.2,40.0,8.65,1012
2024-07-10 14:24:21,652,60,83.9,40.0,8.72,1017
2024-07-10 14:24:22,652,60,85.2,40.0,8.86,1043
2024-07-10 14:24:23,670,60,85.7,40.0,8.91,1072
2024-07-10 14:24:24,670,60,86.6,40.0,9.01,1079
2024-07-10 14:24:25,670,60,87.3,40.0,9.08,1083
2024-07-10 14:24:26,670,60,88.4,40.0,9.19,1105
2024-07-10 14:24:27,670,60,88.9,40,9.30,1125
2024-07-10 14:24:28,687,60,89.9,40,9.35,1131
2024-07-10 14:24:29,687,60,91.4,40.0,9.51,1141
2024-07-10 14:24:30,687,60,92.0,40.0,9.57,1161
2024-07-10 14:24:31,687,60,93.1,40.0,9.68,1181
2024-07-10 14:24:32,687,60,93.6,40.0,9.73,1183
2024-07-10 14:24:33,703,60,94.9,40.0,9.87,1207
2024-07-10 14:24:34,703,60,95.6,40.0,9.94,1229
2024-07-10 14:24:35,703,60,97.2,40.0,10.1,1254
2024-07-10 14:24:36,703,60,97.7,40.0,10.2,1282
2024-07-10 14:24:37,703,60,98.7,40.0,10.3,1334
2024-07-10 14:24:38,722,60,99.2,40.0,10.4,1332
2024-07-10 14:24:39,722,60,100,40.0,10.4,1351
2024-07-10 14:24:40,722,60,102,40.1,10.6,1366
2024-07-10 14:24:41,722,60,103,40.1,10.7,1373
2024-07-10 14:24:42,722,60,104,40.1,10.8,1408
2024-07-10 14:24:43,747,60,104,40.1,10.8,1421
2024-07-10 14:24:44,747,61,105,40.1,10.9,1454
2024-07-10 14:24:45,747,62,106,40.1,11.0,1482
2024-07-10 14:24:46,747,64,107,40.1,11.1,1538
2024-07-10 14:24:47,747,69,108,40.1,11.2,1663
2024-07-10 14:24:48,767,82,109,40.1,11.3,1975
2024-07-10 14:24:49,767,100,110,40.1,11.5,2592
2024-07-10 14:24:50,767,100,111,40.1,11.5,3017
2024-07-10 14:24:51,767,100,112,40.1,11.6,3002
2024-07-10 14:24:52,767,100,113,40.1,11.7,3627
2024-07-10 14:24:53,789,100,114,40.1,11.9,3899
2024-07-10 14:24:54,789,100,115,40.1,11.9,3899
2024-07-10 14:24:55,789,100,115,40.1,12.0,3120
2024-07-10 14:24:56,789,100,116,40.1,12.1,2662
2024-07-10 14:24:57,789,91,118,40.1,12.2,2177
2024-07-10 14:24:58,809,90,118,40.1,12.3,2148
2024-07-10 14:24:59,809,100,119,40.1,12.4,2660
2024-07-10 14:25:00,809,100,120,40.2,12.5,3097
2024-07-10 14:25:01,809,100,121,40.2,12.5,2674
2024-07-10 14:25:02,809,89,122,40.2,12.6,2126
2024-07-10 14:25:03,828,93,122,40.2,12.7,2239
2024-07-10 14:25:04,828,100,124,40.2,12.9,3140
2024-07-10 14:25:05,828,100,125,40.2,13.0,3966
2024-07-10 14:25:06,828,100,125,40.2,13.0,4258
2024-07-10 14:25:07,828,100,126,40.2,13.1,4588
2024-07-10 14:25:08,849,100,127,40.2,13.2,4731
2024-07-10 14:25:09,849,100,129,40.2,13.4,4640
2024-07-10 14:25:10,849,100,129,40.2,13.4,4735
2024-07-10 14:25:11,849,100,130,40.2,13.6,4713
2024-07-10 14:25:12,849,100,131,40.2,13.6,4684
2024-07-10 14:25:13,869,100,132,40.2,13.7,4667
2024-07-10 14:25:14,869,100,132,40.2,13.8,4652
2024-07-10 14:25:15,869,100,133,40.2,13.9,4631
2024-07-10 14:25:16,869,100,134,40.2,13.9,4603
2024-07-10 14:25:17,869,100,135,40.2,14.0,4605
2024-07-10 14:25:18,887,100,135,40.2,14.1,4596
2024-07-10 14:25:19,887,100,137,40.2,14.2,4584
2024-07-10 14:25:20,887,100,138,40.2,14.4,4579
2024-07-10 14:25:21,887,100,139,40.2,14.4,4582
2024-07-10 14:25:22,887,100,140,40.2,14.5,4561
2024-07-10 14:25:23,894,100,140,40.2,14.6,4550
2024-07-10 14:25:24,894,100,142,40.3,14.8,4535
2024-07-10 14:25:25,894,100,143,40.3,14.8,4527
2024-07-10 14:25:26,894,100,144,40.3,15.0,4518
